tumbol_ID,Shop / Other public location,Government Official,Shop,"restaurant, pub, bar","hotel, inn, resort","hospital, clinic, healthcare office",7-11,Bus stop,"school, university, education places",No icon,village,Pharmacy,"condominium, flat, apartment",Coffee Shop,government office,Factory,House / Residence,travel spot,building,temple,Car Care,USO telephone (NTC),"shopping malls, department stores, supermarkets",Nightlife,"sport center, sport places",Tesco Lotus,spa,Krungthai Bank,PTT gas station,Gas station,Gold Shop,Cafe' Amazon,PT gas station,police station,BigC Supermarket,Kasikorn Bank,Toyota,Siam Commercial Bank
110302,4.549814670974551e-05,9.169635897675265e-05,2.24256660081648e-05,2.202147141400525e-05,0.0003092955821354,2.480679443170853e-05,7.172869285534165e-05,0.0002209488073579,0.0002169043609337,0.0003002170848477,3.914739013986948e-05,0.0002015458544031,0.0002119201716703,2.24256660081648e-05,0.0003177099886157,0.0002993180049193,0.0003831843455287,0.0002788934253417,0.0001073507143584,0.0009832094969017,0.0002728670081019,inf,0.0002972056731576,0.0003407433227358,9.795176571689184e-05,0.00021491046652,0.0003374997608805,0.000336196807855,0.0002804389824057,0.0004529881487416,0.0003545970933402,0.0002760774466792,0.000452596186935,0.0002479563971146,0.0003463715338766,0.0003577096467778,0.0003209402988706,0.0003577376416332
110351,4.549814670974551e-05,9.169635897675265e-05,2.24256660081648e-05,2.202147141400525e-05,0.0003092955821354,2.480679443170853e-05,7.172869285534165e-05,0.0002209488073579,0.0002169043609337,0.0003002170848477,3.914739013986948e-05,0.0002015458544031,0.0002119201716703,2.24256660081648e-05,0.0003177099886157,0.0002993180049193,0.0003831843455287,0.0002788934253417,0.0001073507143584,0.0009832094969017,0.0002728670081019,inf,0.0002972056731576,0.0003407433227358,9.795176571689184e-05,0.00021491046652,0.0003374997608805,0.000336196807855,0.0002804389824057,0.0004529881487416,0.0003545970933402,0.0002760774466792,0.000452596186935,0.0002479563971146,0.0003463715338766,0.0003577096467778,0.0003209402988706,0.0003577376416332
110408,8.310311719428083e-05,0.0001216954665111,4.669763037926417e-05,1.574029660268275e-05,0.0001991893285225,0.0001989769890283,0.000146770477876,5.124690365219053e-05,0.000149271825153,0.0001959947522075,0.0002323921912156,0.0002783465300957,0.0001786273262313,0.0001335201445837,0.0002223163897616,0.000253441755727,0.0003634569951381,0.0001946715613534,0.0002028954614945,0.0001216954665114,0.0002597540009638,inf,0.0002422076836454,0.0002794307430558,0.0002756917372144,0.0004371995464337,0.0002410097928592,0.0004557510715827,0.0002979077563652,0.0008303997654608,0.0007697125761381,0.0002762230569361,0.0010735971557454,0.0007592581786404,0.0006322535726512,0.0004807417176952,0.000387314791193,0.0001983886059239
110410,5.8493506260216864e-05,2.174141297921752e-05,2.9809097891749745e-05,4.137654454074801e-05,8.232237495966404e-05,0.0001454335901371,0.0001924662997253,0.0001824008096463,7.014131554855237e-05,0.0002730228705174,0.0002569307786141,0.0002289412745364,0.0003731561192364,2.9809097891749745e-05,0.0001932045866196,0.0002296181447747,0.000233141993,3.73631508193024e-05,0.0002531259631819,8.301612930788924e-05,0.0004363073325386,inf,4.755171842187671e-05,0.0005331306232198,0.0003164667845062,0.000439489794787,0.0004640254589461,0.0003892106165897,0.0003737525864916,0.0006078322168444,0.0006025484456138,0.0004313530628349,0.0008997215876336,0.0009245473235302,0.0003249715296317,0.0005432651884049,0.0004978473391434,0.0005388301542861
110413,1.24480918483274e-05,2.829122527296336e-05,1.24480918483274e-05,5.738853045990561e-05,0.0001368566164982,0.0001568831406895,6.870238694006383e-05,1.3256639712004563e-05,9.641355961400238e-05,2.799818329400837e-05,3.807194992958652e-05,6.6251238285673e-05,0.0001317079494898,0.0002613394589439,3.0986466340112425e-05,8.889079451672605e-05,0.00053167953287,0.0001249647090879,0.0001332335880529,6.03982931182422e-05,8.58939298525257e-05,inf,0.0001711543020896,0.0003258039648099,0.0002243550101271,0.0005649604363457,0.0001539349954621,0.0002826625212218,0.0005062072697124,0.0008659759260363,0.0004720453142519,0.0004086826096837,0.0009384050575964,0.0006162618469881,0.0006201631196302,0.0003725195251556,0.0005077811726138,0.0001560627761148
110451,1.24480918483274e-05,2.829122527296336e-05,1.24480918483274e-05,5.738853045990561e-05,0.0001368566164982,0.0001568831406895,6.870238694006383e-05,1.3256639712004563e-05,9.641355961400238e-05,2.799818329400837e-05,3.807194992958652e-05,6.6251238285673e-05,0.0001317079494898,0.0002613394589439,3.0986466340112425e-05,8.889079451672605e-05,0.00053167953287,0.0001249647090879,0.0001332335880529,6.03982931182422e-05,8.58939298525257e-05,inf,0.0001711543020896,0.0003258039648099,0.0002243550101271,0.0005649604363457,0.0001539349954621,0.0002826625212218,0.0005062072697124,0.0008659759260363,0.0004720453142519,0.0004086826096837,0.0009384050575964,0.0006162618469881,0.0006201631196302,0.0003725195251556,0.0005077811726138,0.0001560627761148
110551,1.24480918483274e-05,2.829122527296336e-05,1.24480918483274e-05,5.738853045990561e-05,0.0001368566164982,0.0001568831406895,6.870238694006383e-05,1.3256639712004563e-05,9.641355961400238e-05,2.799818329400837e-05,3.807194992958652e-05,6.6251238285673e-05,0.0001317079494898,0.0002613394589439,3.0986466340112425e-05,8.889079451672605e-05,0.00053167953287,0.0001249647090879,0.0001332335880529,6.03982931182422e-05,8.58939298525257e-05,inf,0.0001711543020896,0.0003258039648099,0.0002243550101271,0.0005649604363457,0.0001539349954621,0.0002826625212218,0.0005062072697124,0.0008659759260363,0.0004720453142519,0.0004086826096837,0.0009384050575964,0.0006162618469881,0.0006201631196302,0.0003725195251556,0.0005077811726138,0.0001560627761148
110552,1.24480918483274e-05,2.829122527296336e-05,1.24480918483274e-05,5.738853045990561e-05,0.0001368566164982,0.0001568831406895,6.870238694006383e-05,1.3256639712004563e-05,9.641355961400238e-05,2.799818329400837e-05,3.807194992958652e-05,6.6251238285673e-05,0.0001317079494898,0.0002613394589439,3.0986466340112425e-05,8.889079451672605e-05,0.00053167953287,0.0001249647090879,0.0001332335880529,6.03982931182422e-05,8.58939298525257e-05,inf,0.0001711543020896,0.0003258039648099,0.0002243550101271,0.0005649604363457,0.0001539349954621,0.0002826625212218,0.0005062072697124,0.0008659759260363,0.0004720453142519,0.0004086826096837,0.0009384050575964,0.0006162618469881,0.0006201631196302,0.0003725195251556,0.0005077811726138,0.0001560627761148
110602,0.0001433360624531,3.654946076458537e-05,0.0001433360624531,0.000187079771248,0.0001187516765623,0.0003423449351248,0.0001256761361497,0.000409538157399,0.0004194111495977,0.0003988487587137,0.0001028510061394,0.0002553021266851,0.0001647716192488,0.0003038864273695,0.0006019102994169,0.0003397472170456,0.0008174168014415,0.0005094979069579,0.0003945505370984,0.0002043630436842,0.0004935384047702,inf,0.0002558426806701,0.0006614531079051,0.0001164858684454,0.0005562638733869,0.0001176577455227,0.0006147288785985,0.0004381957374354,0.0004946931764299,0.0006186041735834,0.0006880289771729,0.0001133050344861,0.0005075259451473,0.0005499855394936,0.0005501654938456,0.0005339116702308,0.0005208719419436
110603,0.0002002137636592,0.0002788205337371,0.0002002137636592,0.000262481614357,0.000224769085722,0.0004421986569185,0.0002663345383878,0.0002159299204284,0.0004113247053768,0.0006812127529413,0.0002929394688008,0.0003878723699548,0.0004216912122982,0.00049527235552,0.0007998737488449,0.0002573204897299,0.0002933157912043,0.0009215168501831,0.0003863719919236,0.0005110424705484,0.0007619424752708,inf,0.0003878284277078,0.0004903026895842,0.0007888757815722,0.0003482914383831,0.0009169636655354,0.0011771352132446,0.0003517987494877,0.0006103681111708,0.0007496631637783,0.0003407204337405,0.0008106716135297,0.0009804059496281,0.0007341892370865,0.0008657089425833,0.0009844347485793,0.000789275689993
120106,5.8136948975004366e-05,7.527936964147007e-05,5.8136948975004366e-05,8.289942464192727e-05,0.0001171934204235,8.606155573581514e-05,9.59863985372262e-05,8.618033656625327e-05,0.0001037562564124,2.2475018837507767e-05,8.843863220973714e-05,0.000216761352543,0.0001919289556491,0.0001027180630794,0.0001599333660741,0.0001568904491727,0.0003439601781613,0.0002344625670589,0.0001594947934017,8.334862691263212e-05,0.0001194909608066,inf,0.0001623874015837,0.0001204725637963,0.0001513030990671,0.000200939878232,0.0002045629253461,0.0003080565608829,0.0001294096386765,0.000118895056496,0.0009834216729925,0.0001414242289889,0.0002931926731542,0.0007042513227502,0.0002535937593219,0.0003395790926576,0.0001308849017167,0.0003325161981703
120151,5.8136948975004366e-05,7.527936964147007e-05,5.8136948975004366e-05,8.289942464192727e-05,0.0001171934204235,8.606155573581514e-05,9.59863985372262e-05,8.618033656625327e-05,0.0001037562564124,2.2475018837507767e-05,8.843863220973714e-05,0.000216761352543,0.0001919289556491,0.0001027180630794,0.0001599333660741,0.0001568904491727,0.0003439601781613,0.0002344625670589,0.0001594947934017,8.334862691263212e-05,0.0001194909608066,inf,0.0001623874015837,0.0001204725637963,0.0001513030990671,0.000200939878232,0.0002045629253461,0.0003080565608829,0.0001294096386765,0.000118895056496,0.0009834216729925,0.0001414242289889,0.0002931926731542,0.0007042513227502,0.0002535937593219,0.0003395790926576,0.0001308849017167,0.0003325161981703
120204,2.6935990851497787e-05,7.645199881671539e-05,2.6935990851497787e-05,5.4909298522926247e-05,4.500784396726577e-05,5.4418039431691575e-05,3.597948439915302e-05,5.927295659296041e-05,7.628689731986185e-05,0.0001359857970337,2.598667413144465e-05,0.0001296658935455,1.9681718900063472e-05,7.219113102828455e-05,0.0002660516812209,6.586339583902654e-05,0.0002623155549583,0.0003753283753264,4.503958644120153e-05,8.697615238116509e-05,0.0001130632476035,inf,6.818617924316064e-05,0.0002072473629144,0.0001761575032954,0.0002762096082129,6.113578850977762e-05,8.209478544141058e-05,5.9568915795250793e-05,7.870331580014363e-05,0.0013320821239543,0.0005948961323776,0.0002561238147587,0.0009579926194113,0.0001865653117207,0.0001292876366359,7.08420735442697e-05,0.0001295942219623
120206,3.5746363290501014e-05,0.0001328876064847,3.5746363290501014e-05,3.1971215365734594e-05,0.0001097469689523,0.0001016692755229,7.25610531253248e-05,1.5531390722972142e-05,5.278079145364928e-05,0.0002170079265274,2.0442797049638877e-05,0.0001139429870401,0.0001354798553608,0.0001091815234973,0.0001436944159729,0.0002741726761364,0.0003208847985793,0.0001684172822231,0.0002608121101159,4.858676244756806e-05,4.528022296514673e-05,inf,0.0002808379040951,0.0005026580220558,0.0001989915811272,9.778085443381816e-05,0.0001135112868974,0.0001328876064847,0.0002001326029672,0.0005883838991491,0.00096512399324,0.0002711834671885,0.0006506655773895,0.0004661154712792,0.0004435637843893,0.0002631579443853,0.0003901041998162,0.000283800967932
120207,6.579725405668473e-05,0.0001307521462448,6.579725405668473e-05,7.237879566288121e-05,0.0002646814129344,9.11306717701673e-05,9.082963239416903e-05,1.4012724564401629e-05,0.0001417787207513,0.0001509636840272,1.7449443370552632e-05,8.663094481416349e-05,7.956379049552552e-05,0.000120719601647,0.0001707182902368,0.0001692812528926,0.0001054101468324,0.0003017224862431,0.0001841009269763,0.0001865003825949,9.208271950724696e-05,inf,0.0001595738988713,9.61107889760632e-05,0.0001716455521474,8.167846330794871e-05,0.0002626977493259,0.0001559579382491,0.0002932063486078,0.000310247019268,0.0012028714058263,0.0006775983917388,0.0002454635043211,0.0006178277753136,0.0003776807536238,0.0001513949932699,0.0002687422325377,0.0001319145107045
120303,5.9911906327106846e-05,7.875260276180747e-05,5.9911906327106846e-05,9.55140731034963e-05,0.000130785614706,8.628044469064347e-05,7.564623731998151e-05,7.41496807516066e-05,0.0001597269501653,0.0003830213227051,1.5720451131795168e-05,0.0001181052582405,8.913840757360899e-05,0.0001106369272963,0.0001241131907319,0.000368175484978,0.0001937894211495,0.0003169797473575,0.0003232196769687,0.0002039972793006,7.357918485191787e-05,inf,0.0001867075499924,0.0002568407620138,0.0001545263902093,0.0001441894058082,0.0001780737386896,0.000415726473578,0.0003969334338028,0.0003543994960032,0.0005637975746655,0.0005880664780262,0.0001611294419898,0.0006727639523777,0.0004568421197819,0.0005875720883005,0.0003996442851458,0.0004955099364082
120306,0.0001808325763135,0.0001895780650495,0.0001619339815476,0.0005623498667544,0.0004781553773797,0.0003748098725169,0.0001769555734076,0.000183562501772,0.0004484822010969,0.0007254046454275,0.0002198224556367,0.0007693874165242,0.0008689202958467,0.0001849319120384,0.0002850460235015,0.0002307417828957,0.0006777210658436,0.0005223194472148,0.0008774252298244,0.000635593475553,0.0007052231541952,inf,0.0005916288700805,0.0008858431325017,0.0002840161273583,0.0006481409710457,0.0011112050529317,0.0010459009989563,0.0006889409036917,0.0005524312176729,0.001312359731711,0.0006813826344504,0.0012094161481827,0.0005491635350659,0.0007859031552109,0.001061475613715,0.0013821369527763,0.0010444560138741
120405,2.5226709218175506e-05,9.592658332620092e-05,1.8975525924671835e-05,0.0001564784232577,0.0001443196106926,0.0001288279286453,2.0585693936697462e-05,3.4653613562591754e-05,0.0002268302510901,0.0003695776276994,2.536850079626562e-05,0.0004144211799622,0.0001287833905748,0.000472934133757,0.0002305758546855,8.910219129607685e-05,0.000831736220674,0.0006805025772136,0.0004553225781081,0.0005124652363425,9.70245166621684e-05,inf,0.0004445995170896,0.0009976021872281,0.000566235024004,0.000198321360478,0.001241696130659,0.0009928708564212,0.0004588350924935,1.142528326596576e-05,0.0008941432897804,0.0001317410649325,0.0003170270110403,8.379765176364603e-05,0.0003868016825258,0.0009870836805535,0.0006366797974658,0.0002265536797265
120407,5.80079791325217e-05,3.958100985277005e-05,5.80079791325217e-05,7.853948278709885e-05,0.0003225844001704,4.004835706774902e-05,0.0001227204366735,6.104297631942304e-05,0.0001039021624971,6.166390519892791e-05,5.407592442646073e-05,4.786637625001593e-05,0.0004097709009062,7.62462680070016e-05,0.0003713828535979,0.0003124184317477,0.0002403659011931,0.0007170888337035,5.496469955008062e-05,0.0003610674553392,0.0004699930117334,inf,0.0006882072967135,0.0005389108833197,0.0002321421469266,0.0001191208117055,0.0011264682950839,0.0010840638867849,0.0003849413457827,0.0003915567559591,0.0010086247709442,0.0005070269059463,0.0005149594803685,0.0003586183716562,0.000651535772937,0.0006884642560228,0.0008206212436316,0.0005388947171384
120451,5.80079791325217e-05,3.958100985277005e-05,5.80079791325217e-05,7.853948278709885e-05,0.0003225844001704,4.004835706774902e-05,0.0001227204366735,6.104297631942304e-05,0.0001039021624971,6.166390519892791e-05,5.407592442646073e-05,4.786637625001593e-05,0.0004097709009062,7.62462680070016e-05,0.0003713828535979,0.0003124184317477,0.0002403659011931,0.0007170888337035,5.496469955008062e-05,0.0003610674553392,0.0004699930117334,inf,0.0006882072967135,0.0005389108833197,0.0002321421469266,0.0001191208117055,0.0011264682950839,0.0010840638867849,0.0003849413457827,0.0003915567559591,0.0010086247709442,0.0005070269059463,0.0005149594803685,0.0003586183716562,0.000651535772937,0.0006884642560228,0.0008206212436316,0.0005388947171384
120501,0.0001015670351187,0.0001480712429113,9.99674883773273e-05,0.0001126025686828,0.000777707841206,0.000142393206928,0.0001220609888567,0.0001052604619009,0.0001771941599437,0.0003921351443872,0.0001044918246412,0.0001269556001031,0.0010288937766198,9.99674883773273e-05,0.0001867465451874,0.0001699947432172,0.0002065641174865,0.0008664277522068,0.000650002928319,0.0005152802896168,0.0001109800314773,inf,0.0001596194349147,0.0005703435778704,0.0001697407200638,0.0001386056234179,0.0003394705948477,0.0009674473505284,0.0007484562317035,0.0006873248240021,0.0005199447633591,0.0009254125377244,0.0008078503269482,0.0005481488595887,0.0004644029163122,0.0014918061607095,0.0003555692430164,0.0009600169150912
120506,0.0001560351735589,0.0002072190560679,0.0001560351735589,0.0002517535931351,0.000230214950929,0.0004357067308872,0.0003979137271238,0.0001098672506455,0.0001464414739331,0.0004736893803668,0.0001623014115773,0.0004272985940272,0.0016221182783928,0.0002182624770425,0.0004569052598075,0.0001189495255513,0.0004599774980655,0.0001628430933094,0.0002391538790067,0.0002834099865514,0.0007166126712257,inf,0.0004480033837433,0.0001975280718312,0.0004650460916016,0.0004651263892294,0.0004892111550409,0.0009236115137669,0.0004060497393723,0.0004099010905183,0.0004633498290261,0.0014646011518997,0.0009261849294063,0.0013696901659122,0.0003998218239687,0.0014908732980814,0.0005018804440034,0.0009124601083261
120507,6.445304843899351e-05,9.442852697049896e-05,5.6916201126847655e-05,0.0005148892373909,0.0008941748803229,0.000287452585774,0.0004107457221185,0.0004855027816796,0.0003281573720656,0.0007289186936809,0.0004465442985722,0.0006084980737236,0.0009696960550109,0.0005033376537409,0.0002977477533516,0.0003473865743962,0.0005556637305763,0.0004158834206393,0.0008533900839099,0.0005412486711894,0.0005029291994351,inf,0.0006021454576688,0.0008093652543926,0.0005828984882574,0.0006409832185017,0.0008014480253062,0.0016985141272611,0.0007078782970722,0.0013081293221108,0.0006435152678704,0.0007122817312256,0.00135430727099,0.000983133980035,0.0007629406373578,0.0015740452917059,0.0007183163566281,0.0014857290192977
120608,5.2754351535120576e-05,0.0001232601019657,5.2754351535120576e-05,5.4281215670637806e-05,0.0002762216089264,0.0001486363570359,0.0001876770201554,0.0001424900536856,0.0001862865332183,0.0003669324792057,0.0001712392605254,0.0002143917785739,0.0002689048434679,0.0001410433878395,0.0002162248778574,0.0003051736184971,0.000460712484958,0.000129377170123,0.0002722397982552,0.0001395231229595,0.0002242504234512,inf,0.0003654262883331,0.0003762533056734,0.0002177605313467,0.0003789320434494,0.0003891753441571,0.0004284061340566,0.0002319082904702,0.000323875465767,0.0004604724996082,0.00023050089339,0.0006524947231812,0.0005664986429403,0.00053100828068,0.0002144658142803,0.0002511245056978,0.0002180296718499
120609,5.851225772821743e-05,8.248068831913674e-05,5.476651034863096e-05,3.960293038500616e-05,7.31543691185038e-05,8.096550449092539e-05,0.0001144764077121,5.15516758073886e-05,4.2958155543163416e-05,6.426197102188909e-05,3.047970389645162e-05,0.000112459008807,0.0001765803061614,5.476651034863096e-05,9.567430794849802e-05,0.0004124262609578,0.0003482145418993,0.0003509624696293,0.0003656646281058,0.0001997950612497,6.181266047916692e-05,inf,6.541748658493333e-05,5.482823791662556e-05,0.0001643303349234,0.0001711980713913,7.936092680023635e-05,0.0004072138750201,0.0001121825233165,0.0003335676269658,0.0005718255326252,0.0001152813000561,0.0007512722492475,0.000407548004098,0.0003291705063953,0.0001062644390325,0.000430476858962,0.0001137864287005
120611,3.821522745579767e-05,0.0001982639596165,3.821522745579767e-05,9.905667640288452e-05,0.0002483347440818,0.0001871252611197,4.234253754923024e-05,6.098855722576328e-05,5.804353460010722e-05,0.0002526288234513,2.952201058460908e-05,0.0001075285850652,0.0001536728462255,0.0001048175412159,6.180960853413574e-05,0.0002336021438369,0.0006952199464073,0.0003285222772676,9.843142492512828e-05,0.0003225557022149,6.010338279595984e-05,inf,0.0001149005551626,0.0001930775715964,7.56948116784984e-05,0.0002057544880454,0.0003254489853598,0.0006619953561661,0.0001569515836844,4.8168013042870295e-05,0.0006758221153707,0.0002482174684057,0.0005835800372833,0.0001820601844558,0.0003837017162877,0.0002706090938258,0.0002618784481486,0.0003038681192276
130105,6.429680794452962e-05,9.62782544949594e-05,6.429680794452962e-05,5.010702891385487e-05,0.0001928755234709,0.0003321286566608,0.0001777938925401,7.758474090862615e-05,0.0001233189134993,0.0003359550526109,0.0001977125881112,0.00017835290503,0.0004363860368515,7.750549978943439e-05,0.0001921957844931,8.87984302681026e-05,0.0002433427523486,0.0003364351089689,0.0004374131702176,0.0001371698692392,0.0003458618966411,inf,0.0004252969808048,0.0007153641616852,0.0003474679223899,0.0006024243087012,0.0005912311935868,0.0003743261665554,0.0002505691463777,0.0002208180115465,0.0008679831493002,0.0005315726097147,0.0005280957739852,0.0004640093125772,0.0005240647037178,0.0008917427089679,0.0004256618880843,0.0004634081434612
