tumbol_ID,poverty_rate_living
141209,-0.00040733752322547057
141215,-0.017830581652211686
141216,0.07712594562324299
141302,0.06527118807589594
141303,0.05679480556843619
141304,0.04310762687573594
141401,0.11713156652641687
141402,0.13074859449556037
141407,0.1392831285792459
141410,0.12011354881749126
141451,0.0
141501,0.15285909588240126
141502,0.10213885093142894
141506,0.158064256874887
141507,0.13179290836463348
141509,0.19402871038032216
141603,0.16231127179849564
141651,0.0
150108,0.1865076838431649
150111,0.19280883519640263
150113,0.16789424106524548
150114,0.16040284207812522
150151,0.0
150205,0.21034528900106225
150206,0.21579519781838258
150207,0.18610442651080433
150209,0.17728951173779056
150303,0.18256901692644734
150305,0.14447281600678408
150308,0.07778046923358745
150402,0.19093569581939873
150403,0.20814703802975715
150405,0.1864063906566536
150407,0.17155085864825648
150411,0.18511287990506187
150412,0.18895800501445997
150414,0.18362641943647418
150505,0.19547001775128447
150506,0.2120053806307112
150507,0.16619752279823585
150604,0.18198199886905475
150608,0.17182014050566458
150611,0.142870234178038
150612,0.173235805209981
150615,0.167210143804352
150651,0.0
150652,0.0
150701,0.1859488681032611
150704,0.17726134403927601
160104,0.13225619108771125
160110,0.14806749840264583
160112,0.14890131170734505
160114,0.20642667741375859
160116,0.2548155728414998
160117,0.17055283211800026
160121,0.14272781731295647
160123,0.160969422087348
160203,0.2947578998541467
160205,0.37846294644045253
160207,0.3161887852475971
160209,0.2259681933027184
160302,0.2040065265446785
160303,0.16278626003509206
160309,0.3604900758250571
160310,0.3239982411587804
160318,0.2343893999185766
160322,0.20034844164614862
160402,0.30571542766713133
160405,0.22335657285031685
160408,0.16148086397241257
160411,0.22822574169579463
160412,0.27415334601353425
160417,0.262272002686348
160418,0.2277704416402295
160503,0.18222870124630136
160505,0.1838147113762243
160507,0.1992054230174648
160508,0.17222305630576984
160510,0.18764360963860555
160602,0.15198949119895933
160603,0.13144582119787324
160610,0.2121114434591512
160611,0.18409838579393079
160613,0.18699749032342738
160615,0.3194694845516951
160617,0.23651572786067465
160621,0.2368518360231021
160701,0.24147728297797785
160703,0.2196749639679139
160751,0.0
160801,0.28753896552729924
160805,0.3478246766325166
160902,0.24952070769204535
160903,0.35718845120918025
161003,0.20012377721143676
161004,0.2912853212725214
161101,0.27156655547624853
161103,0.3058005419088896
161106,0.33022047153162926
170102,0.2354731313872667
170104,0.16994180835250927
170108,0.2027263350855547
170204,0.18605546419413854
170205,0.18930506140948694
170207,0.24265192337790104
170302,0.22912332466113688
170303,0.19143349772440743
170403,0.1615938838338219
170405,0.19831049692744196
170407,0.19080332286855467
170502,0.20317588419334454
170504,0.19583831053042305
170601,0.18170310274868823
170606,0.20171408630575832
170609,0.247894826884139
170610,0.21044552587522547
180102,0.17892862145356386
180107,0.17727667067955927
180109,0.15898492991361812
180151,0.0
180203,0.17905350802027692
180206,0.21045749137112063
180207,0.22274215567216082
180304,0.16838065417143794
180311,0.29305479315137173
180351,0.0
180401,0.24122195890421821
180403,0.2641081882943459
180404,0.23814878683217036
180405,0.2534880912145889
180501,0.2599244180023574
180506,0.23315771125535784
180508,0.26957740710089184
180551,0.0
180605,0.3418852049925693
180608,0.18007993414317597
180609,0.22282426757696394
180611,0.17320955520054349
180701,0.2472816915631751
180702,0.2558255380819471
180803,0.3209115893638357
190109,0.11119225097434371
190112,0.24349335863524596
190114,0.15522214304699933
190151,0.0
190204,0.21552814382258287
190205,0.3322515244121719
190207,0.21423934538924747
190209,0.2045657704365771
190210,0.22535681034597937
190213,0.23089898750886514
190302,0.12843525827479046
190304,0.08963799338361766
190305,0.20628948795291513
190307,0.09414778972595433
190314,0.1386617352870514
190317,0.04077509058156675
190318,0.1268763765310419
190401,0.14023579640623235
190402,0.2916212236266449
190501,0.13481279460826195
190502,0.11505989587852805
190505,0.07278061101652045
190507,0.0989920546264757
190601,0.14832656268689437
190603,0.18402128664357076
190606,0.11050528422511247
190607,0.11785320746873651
190701,0.1207243133180535
190703,0.043069528130214196
190802,0.2025147176223937
190803,0.0705511088594386
190904,0.262004091947888
190905,0.3141814392077772
190908,0.19166755669766627
191003,0.23506256327070166
191005,0.12829051780434436
191006,0.11460612232225359
191009,0.11510064695200495
191011,0.1426727381793102
191102,0.17607869597266368
191104,0.2547347298110164
191203,0.24848223738059616
191302,0.2551500782565195
191304,0.2339807020756576
200106,0.24261616160909602
200110,0.19615253435417102
200113,0.23971578074984348
200115,0.1717640978209839
200116,0.1692563215623451
200117,0.14606886496649119
200152,0.0
200153,0.0
200201,0.2620444027627271
200207,0.24367629746861433
200208,0.2957812267633769
200252,0.0
200301,0.3055471277806753
200305,0.33813892563661846
200403,0.23087192748084073
200405,0.28074218367936077
200451,0.0
200502,0.1671978637962846
200503,0.23643276693901605
200506,0.11224128326664218
200507,0.18332114689541745
200510,0.10788012721905949
200605,0.243328405299742
200607,0.17257104464399647
200608,0.18727453381301518
200617,0.17491433373172566
200620,0.12153823069330316
200621,0.19000490231534722
200651,0.0
200706,0.2894469080251313
200708,0.24886988036141242
200751,0.0
200902,0.30416150990365953
200905,0.18877930016583433
200956,0.0
201001,0.3039796867062562
201003,0.2347886544519451
201005,0.2674760709469335
201102,0.2242003563593741
201152,0.0
210102,0.28457796017327275
210105,0.27154752158386586
210109,0.18380336921523327
210111,0.20123235028572517
210151,0.0
210152,0.0
210201,0.2621086209669019
210202,0.10497648164849771
210305,0.23312026803205282
210308,0.26852433957635014
210310,0.28398418036049144
210311,0.23010651711592445
210317,0.24324661559409974
210351,0.0
210403,0.264548774379501
210451,0.0
210502,0.28177896344209874
210503,0.2425881641043608
210505,0.3214167341788832
210604,0.31255524951641833
210606,0.32419195711963245
210652,0.0
210703,0.2893414487168501
210704,0.2799278628566736
210802,0.3317572239628886
210804,0.3079316859996734
220103,0.3160836087688669
220106,0.32768701162301117
220107,0.34208024121313735
220151,0.0
220204,0.2197981908062331
220205,0.21131731522808972
220207,0.2888081359148643
220212,0.38887634766756457
220251,0.0
220309,0.2219180949358565
220311,0.30200714509006504
220312,0.20771509920885417
220314,0.26457968814009425
220351,0.0
220353,0.0
220401,0.2819208159278026
220404,0.2839266081838542
220506,0.3853965538261866
220508,0.3410537179170898
220601,0.23868077970849783
220605,0.3301479749689791
220606,0.19353967842221204
220704,0.23262908768936466
220751,0.0
220801,0.3432571890344504
220802,0.3526716090516381
220903,0.25854360253679565
220904,0.30822135034637355
220951,0.0
221001,0.2949669168649443
221004,0.2715828887450231
230103,0.26779429113416614
230104,0.25123360904302516
230105,0.2857038571133917
230108,0.2695912311562277
230112,0.34972078250676253
230114,0.32386233357549643
230202,0.2209082700172158
230203,0.17129603790704395
230307,0.3248243671693329
230308,0.2717730883987578
230351,0.0
230352,0.0
230402,0.2735033245504904
230403,0.36128214051239954
230501,0.2584483224882791
230507,0.24043500759453915
230602,0.2810385642801355
230702,0.22544088942271986
240104,0.1334053273725317
240105,0.1537341899837037
240111,0.1527172311145948
240116,0.18457826471649297
240117,0.16301542371024597
240118,0.16781809074863258
240119,0.1245500987229261
240151,0.0
240208,0.08831804305571078
240211,0.10466072654764513
240212,0.12015167672854565
240213,0.11963743177620051
240304,0.18375830467787302
240305,0.15047483450270988
240306,0.19515584235772715
240309,0.20952689591848267
240352,0.0
240354,0.0
240402,0.12793390063844634
240403,0.15290938608334165
240407,0.07998890145247217
240408,0.17087843965428495
240410,0.15990270107440208
240502,0.11925462743794679
240504,0.09360718503277632
240505,0.1324281730165111
240510,0.13174248123063192
240513,0.14653121672607256
240517,0.11637848673945184
240552,0.0
240601,0.26612043389707685
240603,0.18634624310543008
240605,0.15827214146073937
240608,0.26169452177742014
240703,0.20304271551236136
240805,0.3472805611642663
240851,0.0
240901,0.2085365091876546
240902,0.2445505312915444
240952,0.0
241001,0.3086707351723126
241101,0.14703717134318167
241105,0.13490821530822866
250103,0.18619865158589272
250104,0.23551072393572886
250105,0.1426690220627057
250110,0.2562487943104883
250113,0.20080161508758193
250205,0.28987566331617876
250207,0.214067157615296
250210,0.2416740998830691
250212,0.3071642862360894
250214,0.3090385043046327
250252,0.0
250253,0.0
250303,0.34503010416981306
250306,0.21554043641622733
250602,0.12721256291090238
250603,0.11001728186722304
250604,0.07914646132331277
250608,0.09303067942620696
250703,0.30741290470065274
250704,0.28825744211061194
250706,0.318683938931618
250751,0.0
250805,0.17004504702944917
250806,0.15651098754413395
250810,0.24299296425502612
250851,0.0
250902,0.31403267965404635
250903,0.1116531404369342
260102,0.13956371043297022
260104,0.09646908657611708
260111,0.24471257388795414
260112,0.2496445332328029
260113,0.2298872010694827
260152,0.0
260201,0.145795679703488
260202,0.10040780299304747
260207,0.17762799696002968
260301,0.16449241815611554
260302,0.17616306899352235
260308,0.15820111788068503
260310,0.2308643849325673
260401,0.14541902266083162
260408,0.10303879577324682
260409,0.15575542571134837
260410,0.1038949910596717
260451,0.0
270101,0.2986600376338363
270111,0.32830132816480695
270151,0.0
270153,0.0
270202,0.22386634537353725
270204,0.3083079762763767
270205,0.2977638330241017
270307,0.3305864068633585
270309,0.4124695807282157
270401,0.3052868859054076
270405,0.32869727916960245
270502,0.36693797198816763
270504,0.3532188877371204
270505,0.35605588984081615
270506,0.36524581099301967
270604,0.2594486795712736
270606,0.2941544199015128
270607,0.3346248016604393
270609,0.3102693232899264
270651,0.0
270702,0.32685880838224257
270751,0.0
270802,0.30306853725348737
270804,0.2918451862316044
270902,0.3331103631184953
300104,0.17771030847663027
300105,0.21270914285928805
300108,0.22807311270081077
300110,0.2559952022342306
300112,0.19344491780007028
300116,0.23181976393279788
300121,0.21109210375930115
300122,0.20537746186072625
300153,0.0
300157,0.0
300202,0.28925908015375534
300203,0.2777830803958897
300206,0.24310594576715697
300211,0.0
300212,0.2253069593930221
300251,0.0
300301,0.35927258945926127
300305,0.27324981748126004
300403,0.2488607665400224
300407,0.23839016482503114
300408,0.20588512612374993
300410,0.2511663956612219
300451,0.0
300503,0.24174476509052378
300504,0.21182646745456515
300603,0.28577962001004276
300605,0.27678769510556883
300610,0.2874848134853754
300651,0.0
300702,0.21945191243556206
300703,0.2653351415507177
300707,0.28205481509286
300710,0.2380643476750549
300751,0.0
300801,0.2090932572400338
300803,0.35223231049379555
300804,0.36735528197316186
300812,0.2837943725445794
300813,0.24482145903301242
300815,0.25533982142429207
300817,0.24931378044855976
300901,0.20474733175106907
300902,0.14918968549980338
300906,0.23268669889806115
300951,0.0
300952,0.0
301005,0.20180018913508496
301007,0.21411733241964667
301009,0.2445388346109976
301010,0.1796682229669591
301013,0.2076825850220177
301014,0.19105480480070625
301052,0.0
301103,0.22822710282603811
301104,0.2185026524124782
301106,0.19742213593432545
301151,0.0
301201,0.26226499271298026
301203,0.19398636594399932
301204,0.21918414988046392
301220,0.21288247770265412
301307,0.30749882187120947
301308,0.21192744925424645
301314,0.2605288044346995
301315,0.22370876256141858
301317,0.20725548905666025
301403,0.20515132753075221
301404,0.19555064371070785
301405,0.5141390014839612
301412,0.39490644816235465
301418,0.2708083938482635
301419,0.19139058461375363
301504,0.2664751644090995
301505,0.2406050230244765
301508,0.23917160449235275
301509,0.20784580221225546
301510,0.220653813169555
301602,0.28152748541338013
301605,0.2812889916522219
301607,0.3261825924185482
301608,0.2601348696411587
301610,0.2921877783188247
301701,0.27605051851875023
301702,0.27671859895627704
301714,0.26790236860218375
301716,0.2731403153572888
301801,0.22542971520779131
301805,0.2892216635788879
301806,0.15545371684750403
301809,0.24421609313256223
301811,0.20367587751683747
301901,0.21289578617393104
301904,0.2505227969953863
302001,0.3141317854445884
302003,0.28893183507699916
302006,0.36858523737112037
302008,0.27962800275332966
302011,0.28213780630751817
302051,0.0
302103,0.2776156613488504
302104,0.39957429025164054
302105,0.3177591641848184
302110,0.24730225439755957
302111,0.31013498876548073
302112,0.28787444008948565
302204,0.2853638262588176
302206,0.25222378265152234
302208,0.2436449371951051
302209,0.26617069668043125
302301,0.20378252063794805
302304,0.21194348945054325
302402,0.2617964970470782
302403,0.21926908879864587
302502,0.46025161049176366
302503,0.3830266203559242
302601,0.23058563735084261
302603,0.25651412488154807
302702,0.27066138953901175
302704,0.3141708208291256
302804,0.20583469747072347
302805,0.2060234377007817
302902,0.4009084638096796
302904,0.32113098508461047
303003,0.2519312132129125
303051,0.0
303104,0.2654513617102786
303105,0.22328954613844562
303201,0.27920839786139123
303203,0.20279202686943293
310104,0.23715495150691662
310105,0.32083258329995823
310106,0.28488544295513074
310112,0.2750684918228393
310117,0.27699985843187913
310122,0.2793694292846167
310126,0.2858169418173092
310151,0.0
310201,0.3581114700950055
310203,0.2731533486870995
310204,0.2735843425977339
310302,0.3224682346876441
310305,0.2941755389308983
310307,0.2916165025402699
310311,0.405096519193093
310403,0.2753908363421408
310414,0.2816619027574768
310417,0.2729041722199273
310418,0.2678682917992353
310427,0.29096778858179484
310451,0.0
310503,0.29095240386483445
310508,0.29936543065020493
310509,0.2543282672203554
310510,0.24864578579755828
310607,0.39460956423041005
310610,0.3709266275776677
310701,0.2574088175365983
310702,0.33670579223587166
310707,0.2855506668041241
310710,0.2755156122009266
310715,0.33589983643092813
310721,0.2667460957655125
310751,0.0
310805,0.41319357501443554
310806,0.30281861568583734
310807,0.3505039691375818
310808,0.3480433175029759
310901,0.2754856924786152
310907,0.19943045420514244
310910,0.22427053502326005
311002,0.26938321151074984
311005,0.3090778602149613
311007,0.30147102226242617
311010,0.3033056489451277
311015,0.32287910179375034
311016,0.28915745528337233
311101,0.36677400260450976
311102,0.35129073175911674
311103,0.4379816261741293
311106,0.37406336780400895
311112,0.3223791377848757
311202,0.2543530395833764
311205,0.36024889234341223
311303,0.16956633156291773
311304,0.1715922744823653
311403,0.2925958837046989
311405,0.2946441755828314
311407,0.3140642790618727
311501,0.24501132239074086
311504,0.1244490722863883
311601,0.27474084331389376
311605,0.2610724146347155
311607,0.2576503505912494
311703,0.2539966339247274
311704,0.25072530454358166
311802,0.33309988406211805
311803,0.3326422947460427
311901,0.2937352745899633
311902,0.2520700492356276
312001,0.34146642681412975
312101,0.304817407525936
312102,0.27614885566373865
312202,0.3191902918815284
312203,0.35991993845002257
312302,0.2814240101266179
312305,0.256507352321989
320103,0.25697343349037993
320111,0.23610584478058574
320112,0.22809286637321244
320114,0.30924971115130123
320119,0.18685954356768492
320120,0.17124958666434548
320125,0.21697236709244316
320201,0.39233945291436917
320203,0.21306634541566788
320207,0.24124574536483714
320208,0.27574369880540944
320301,0.3198202494885563
320302,0.33709260905638416
320303,0.25030719726220096
320305,0.2122983071164602
320403,0.2583879564669981
320404,0.1961264137812273
320405,0.21928431161183815
320407,0.26315431327320554
320502,0.2758507111339926
320503,0.2385622699339447
320504,0.24992139663704996
320508,0.28503063801202355
320510,0.1909803045611309
320512,0.2507212407899668
320514,0.3580395992560191
320607,0.31687565507499305
320610,0.32259354565784343
320701,0.2750212193706016
320704,0.32649996918854063
320709,0.27232984319409415
320711,0.29440027712989525
320716,0.23998026948698
320802,0.30829036033430185
320803,0.21078052051940893
320804,0.21463226374886324
320902,0.17835046715536484
320903,0.19290816873945604
320905,0.19955779268974055
320906,0.25673355430060063
320908,0.18147096185907463
320909,0.17103889394988353
321007,0.25026010449069946
321009,0.2291786399228373
321011,0.2866599118549729
321013,0.22724052991088248
321051,0.0
321102,0.17543699917444033
321105,0.23105441058883908
321201,0.16920265893521647
321203,0.23316279877499452
321206,0.18850850284038073
321207,0.20018165643136349
321302,0.29378923136795904
321306,0.24381778164425522
321403,0.2540153271975767
321404,0.34210315653134593
321501,0.22818471585486055
321505,0.17451382964055767
321604,0.19216458762556876
321605,0.20776796116044355
321701,0.16360424177717142
321703,0.22061367351300004
330103,0.21727601254319945
330105,0.12996221145601167
330106,0.13465108919902047
330115,0.15773579127411058
330118,0.1572119496686989
330119,0.1372614891718827
330121,0.1185643469212806
330202,0.1551132568215896
330203,0.13151747372915457
330207,0.13253550314160856
330302,0.12200190618929363
330309,0.18951930591706845
330310,0.19038409748449753
330311,0.14860365978842355
330315,0.17449404367133226
330320,0.10383512221845109
330411,0.18734898301880637
330414,0.16393669412680978
330415,0.28571141803176786
330420,0.21598578666531024
330421,0.17096964159764755
330424,0.1881737755780789
330451,0.0
330505,0.1923558550647429
330509,0.19214486420512528
330510,0.17182649443596087
330517,0.18856594124131332
330521,0.15122609515277063
330524,0.17712029000585394
330525,0.12549647420448967
330527,0.14507878310365557
330603,0.1418831808718572
330605,0.17197448492939849
330702,0.2176471803998637
330703,0.193493006120441
330704,0.21020528666416716
330708,0.23900857001587542
330801,0.08228703043648772
330804,0.12512934745022575
330805,0.17751704341984315
330807,0.09565830274998599
330810,0.16071429936478887
330903,0.3293394489961081
330910,0.2370642540939588
330913,0.22082427098023225
330914,0.20780543055604472
330915,0.16687076494500908
331002,0.16143976111227426
331004,0.1784633776773321
331006,0.13974553375811277
331010,0.12847191126630814
331011,0.16558315251995187
331016,0.1610512903977641
331017,0.21007427102986415
331024,0.14777371177227228
331102,0.2038643614734093
331202,0.20495853840264117
331206,0.25432989877178463
331304,0.07757552780647692
331305,0.14840680445275117
331401,0.10572499072465197
331403,0.15576511320064051
331407,0.19813569095697098
331502,0.2305431249282783
331505,0.23756311264951838
331605,0.16778307547300841
331606,0.22679667550215477
331607,0.20628296233743137
331701,0.23615253264024672
331703,0.2540776587900494
331707,0.2770227910933901
331803,0.18486092335889748
331901,0.16706220328683136
331903,0.16487206308343538
332003,0.1720789161215442
332005,0.12712163057080061
332104,0.17283935203020356
332105,0.25285890890320784
332203,0.25279255597455325
332204,0.16713591273586043
340104,0.09865857504986103
340107,0.0944987729172545
340116,0.22606153892710235
340119,0.1718639930972345
340151,0.0
340202,0.12875960014146598
340203,0.12650925456163375
340204,0.13303587561473068
340207,0.13696308779719607
340301,0.28996117450067904
340304,0.13055360658369836
340401,0.16461807109106436
340407,0.14222740471107603
340409,0.16725181767680364
340411,0.1622793683279975
340412,0.1176478233366034
340417,0.21073336653374802
340418,0.2098344110483013
340504,0.16830881137627762
340510,0.28803253235161375
340511,0.24621754281406416
340513,0.2383808556954929
340704,0.1452154939434191
340706,0.20270133471277363
340709,0.22706587118333027
340710,0.2230963549054809
340712,0.18651494891426623
340717,0.18536396552319218
340751,0.0
340801,0.2993363734934448
340805,0.17882765956305824
340901,0.28117004834950754
340903,0.22559708696511563
340904,0.34582190801190754
341001,0.32047444448177353
341006,0.2778045837894588
341007,0.27511484575102263
341103,0.23713642950184918
341104,0.1113479409796928
341105,0.17582801501722212
341108,0.1976822531600514
341113,0.1786211123289564
341114,0.14797732528115126
341118,0.1590736052836333
341119,0.17257696441233644
341202,0.2789196966040332
341205,0.2958481625258176
341401,0.172481088821211
341402,0.15978393428321075
341403,0.13258718697505184
341406,0.19264452718575675
341409,0.13431579010397826
341410,0.12685134216552424
341504,0.15532408484511362
341518,0.19485533148662731
341522,0.24371741125203247
341524,0.16586365260551955
341526,0.16863528314742599
341551,0.0
341906,0.20915305571253162
341907,0.15567795460901201
341910,0.12884494192307716
341911,0.12624652582487067
341912,0.1968062765292345
341951,0.0
342005,0.12705670552720516
342006,0.17088841478810324
342103,0.19535867150207586
342105,0.19572990494852027
342151,0.0
342201,0.11933726048183801
342204,0.12998554196786694
342207,0.10978518740018839
342208,0.12468616914788244
342402,0.17695265211952732
342404,0.1789413665783744
342504,0.1499395602078591
342505,0.1623482083628039
342604,0.21415686195196953
342605,0.183359731201726
342901,0.20517203072178042
342951,0.0
343003,0.18134067640994345
343004,0.159330874045097
343101,0.1871296064468111
343102,0.19029932262684962
343201,0.21211146872855055
343204,0.15808994970208357
343302,0.23485347401531154
343303,0.21109906780397664
350105,0.21238531880307657
350106,0.1674558297518592
350110,0.16837582441362225
350113,0.18144743536180324
350116,0.1785180322462187
350117,0.1267827286454692
350118,0.16814933589457998
350204,0.14403554230919746
350205,0.17465562918650018
350301,0.29273742738080266
350302,0.16780782078009382
350306,0.15625958917793403
350307,0.16745611153350143
350402,0.27205535048082674
350403,0.2295378913677356
350405,0.2226517668286609
350411,0.18646534770084838
350412,0.1424684017683951
350503,0.22060780164991228
350504,0.1924427970028682
350602,0.18079973247534836
350603,0.22910434341693234
350608,0.23399493397404328
350610,0.1974591374029851
350701,0.1903199770622478
350702,0.24998437389796957
350802,0.24721277394891147
350805,0.21111812932374086
350807,0.20116540482724726
350813,0.18104345016110945
350903,0.19515260337850654
350905,0.22562970926272466
360103,0.1938814223057153
360104,0.3432542937775095
360108,0.15830295797737393
360114,0.2734726099129161
360117,0.2712429134223292
360118,0.15187274373351173
360119,0.33133083063821656
360151,0.0
360204,0.24226647769986623
360205,0.3129019722885188
360302,0.16599046166896808
360306,0.21354093479176403
360307,0.22897922592310818
360309,0.16578505353325168
360402,0.3228090562879723
360403,0.255608531327934
360407,0.28399494186859775
360409,0.29627471254819837
360502,0.24110696756616082
360504,0.35879717093999763
360507,0.32507207620860545
360601,0.3119277193172083
360602,0.23678805521492172
360605,0.2153616900131688
360613,0.22958019212065098
360701,0.21452932088631485
360702,0.17524676970055797
360705,0.200681496234912
360802,0.3017071416902683
360804,0.229803209539584
360902,0.23296566166189414
360903,0.2871268586000304
361001,0.22200001812107342
361004,0.313448079611679
361006,0.17330377778363476
361009,0.196349409094509
361104,0.1481916425571823
361105,0.13378761354469487
361202,0.2706678339721852
361203,0.29581420722184654
361204,0.1884502564375718
361209,0.36079513015212084
361301,0.25789409618258563
361302,0.3039842608670523
361304,0.35239340974689215
361401,0.3179107887929914
361402,0.29263957628171955
361502,0.20195879091807406
361503,0.1922394115473794
361601,0.2799750426574788
370101,0.18609080209793977
370102,0.16369034097856994
370105,0.2390603876505742
370106,0.1986660645562539
370108,0.1634235920697601
370109,0.18483519978042018
370114,0.19494766868278923
370118,0.18733864816261658
370203,0.27092571584047154
370205,0.20107311599145083
370302,0.23256295114319014
370305,0.1690717940429986
370306,0.1996558894823961
370401,0.11839761200460497
370402,0.1463303671901086
370502,0.24503181120843695
370504,0.16552289146105886
370601,0.20115152197630315
370605,0.1546881952686141
370606,0.21787711174660743
370703,0.12764254166896205
370704,0.14882859049328984
370706,0.15705648612792328
380102,0.5697101877237511
380103,0.5443476682444023
380106,0.5388512460949635
380109,0.4809888673578714
380112,0.6031717097475287
380203,0.4651398531360978
380205,0.46409458814503163
380207,0.5450299423791675
380302,0.5150460052413867
380303,0.5628007822979028
380306,0.555951894197831
380403,0.4245645154805422
380404,0.5277537964192742
380406,0.41566955377732345
380408,0.38242727041162194
380501,0.5663928118160463
380505,0.5659223060990219
380602,0.4426358779443335
380604,0.46071031188593664
380702,0.5061354338895351
380704,0.49580086983934624
380802,0.4882973232093436
390103,0.3512042900725177
390104,0.4375969881692141
390107,0.35635202828233137
390111,0.47663010394032473
390114,0.3273015316617518
390115,0.3457059980881231
390201,0.3892564327813939
390206,0.40689112532342203
390210,0.3801706050331589
390213,0.5071432199531627
390302,0.3795426927123617
390305,0.31810285675403804
390308,0.36789534113287903
390309,0.32292598812675066
390401,0.33476071191106904
390405,0.37158643040350614
390408,0.3845507566740507
390409,0.3542231825999915
390410,0.40567180805418446
390502,0.4616437070951544
390507,0.4710766117485383
390508,0.49213980961305226
390601,0.40437637928259984
390604,0.44769638107542414
400109,0.12627891131768632
400112,0.1376475412065472
400113,0.10736682190969299
400116,0.12578139528406068
400117,0.05812372953666989
400165,0.0
400193,0.0
400195,0.0
400196,0.0
400204,0.0808541324601294
400205,0.12987101518016891
400207,0.19036408254065112
400301,0.13616048857255852
400303,0.12550893187142126
400406,0.1771323033125502
400407,0.20923940050601797
400408,0.17630994969914315
400452,0.0
400501,0.2756813343331579
400502,0.2315382167312334
400506,0.3644904226280722
400507,0.27181951962391265
400551,0.0
400602,0.2755494435137389
400607,0.32279421700923605
400609,0.36311263123233245
400651,0.0
400702,0.16694018894096863
400704,0.16014934660521207
400706,0.182179180001166
400711,0.2072552839986952
400712,0.21437909351316814
400801,0.1954932106063888
400803,0.2792596693793252
400901,0.2840818011234931
400906,0.3017864432403363
400907,0.18750923022821414
400910,0.1360719862867682
401002,0.15586314590872247
401009,0.16030114548506652
401016,0.1723879302381927
401017,0.16667463657812065
401101,0.16068129401114822
401104,0.1730967645502544
401201,0.20869843831914642
401206,0.19448174352107395
401210,0.22011628733393865
401212,0.22511536265862045
401213,0.19464049722501547
401304,0.168253391698457
401305,0.16037661274440218
401403,0.1777943464042105
401404,0.20109191652709918
401505,0.18892965276155166
401508,0.24937255586522009
401509,0.19742904115147492
401510,0.19450207806059905
401512,0.1936365668185302
401610,0.19574596045951043
401612,0.13334520868017302
401616,0.22913440773233848
401617,0.20600529765499542
401651,0.0
401705,0.31139279122042796
401707,0.24610752934144906
401710,0.15369488740442744
401751,0.0
401801,0.19841628372179415
401802,0.187059949638668
401808,0.17835925890702947
401851,0.0
401902,0.25275090294936986
401951,0.0
402001,0.2490477415901258
402004,0.30757354928190367
402101,0.21063549974462276
402105,0.17153181745281565
402202,0.16408211967309627
402203,0.21282118332929503
402303,0.26557042430657485
402402,0.16098488293170027
