,Shop / Other public location,Government Official,Shop,"restaurant, pub, bar","hotel, inn, resort","hospital, clinic, healthcare office",7-11,Bus stop,"school, university, education places",No icon,village,Pharmacy,"condominium, flat, apartment",Coffee Shop,government office,Factory,House / Residence,travel spot,building,temple,Car Care,USO telephone (NTC),"shopping malls, department stores, supermarkets",Nightlife,"sport center, sport places",Tesco Lotus,spa,Krungthai Bank,PTT gas station,Gas station,Gold Shop,Cafe' Amazon,PT gas station,police station,BigC Supermarket,Kasikorn Bank,Toyota,Siam Commercial Bank
10,0.0001201875774505707,3.949260044058659e-05,0.0001201875774505707,0.00018560566055462807,0.00039733804919658,0.00022749310271913997,0.0002059437677281079,4.4047164841997705e-05,0.00024392241597207543,0.0010720223765925828,0.0004879967735738433,0.0001967336967673223,0.0005559483702864888,0.0013392593471575575,0.0009462741406027548,0.00043769647252505387,0.002241469880399279,0.0005567444376251464,0.000162521422589979,0.00025398323119006595,0.00017734219605366078,inf,0.0010037262642319251,0.001354788347133811,0.0009068684608123595,0.00012756657253165088,0.0012828207430767642,0.0011179838154841547,0.0004488341350405676,0.00013804421494518598,0.0011108268149857886,0.0012612088649220842,0.0013297502193284076,0.0013756101227149745,0.001310481098825064,0.0018576916882532845,0.0012005688175882171,0.0012861723944127585
11,7.182565798290582e-05,3.8313972375547395e-05,4.671813152049968e-05,0.000277345795617607,0.0005209300814228962,0.00028042019615552073,0.0003103053794273339,0.00018896691759241264,0.0005821844433395978,0.0006890322446082679,0.0007795258102836703,0.00027783748338697006,0.0005285346552838829,0.0005646333070548936,0.0002318955872766029,0.00023661483418539834,0.001865268693080853,0.0005468101076385737,0.0011071809278801505,0.0011743642532438812,0.0008276793615886286,inf,0.001431237202231038,0.002202471862379483,0.001001944303037723,0.000550657493164628,0.002023583133356367,0.002113919287308859,0.0015217891469774657,0.001332233356275509,0.002141922363780319,0.0015065199449488676,0.0006033566609358988,0.0006564468097021717,0.001442867308918926,0.000524943624361286,0.0016740804826864445,0.001949666989896102
12,7.182565798290582e-05,3.8313972375547395e-05,4.671813152049968e-05,0.000277345795617607,0.0005209300814228962,0.00028042019615552073,0.0003103053794273339,0.00018896691759241264,0.0005821844433395978,0.0006890322446082679,0.0007795258102836703,0.00027783748338697006,0.0005285346552838829,0.0005646333070548936,0.0002318955872766029,0.00023661483418539834,0.001865268693080853,0.0005468101076385737,0.0011071809278801505,0.0011743642532438812,0.0008276793615886286,inf,0.001431237202231038,0.002202471862379483,0.001001944303037723,0.000550657493164628,0.002023583133356367,0.002113919287308859,0.0015217891469774657,0.001332233356275509,0.002141922363780319,0.0015065199449488676,0.0006033566609358988,0.0006564468097021717,0.001442867308918926,0.000524943624361286,0.0016740804826864445,0.001949666989896102
13,0.00024007236462008158,0.00011265876017660636,0.00012035504143601893,0.0001698251281846395,0.0007564467803511651,0.0006452189116151623,0.0004256854252604814,5.4892594465154486e-05,0.00036402335705898274,0.0002608795665048529,0.00026193066122216465,0.0003606680788130873,0.0005020290067473099,0.0005148900498988815,0.0004613323076835526,0.00011554875753882552,0.0009396674016846556,0.00016425279001379748,0.0006523099179377327,0.00035419110952319543,0.000573714504588091,inf,0.0003659900494032779,0.000636043561902948,0.00046949518491029417,0.0005920675463169917,0.0015273667242212427,0.0006412606881203743,0.0006388250162780258,0.0006347426163517516,0.0011255050063192764,0.0009178811232571283,0.0009833948498952918,0.0007848402671923063,0.0008551195500589368,0.0006490377162145202,0.0006974693686111138,0.0006435714015310401
14,4.071777778978815e-05,0.00016262270218022327,4.071777778978815e-05,5.7868140995646984e-05,3.5721439497694374e-05,0.00014375280975647748,3.134504031980719e-05,3.173763667954102e-05,0.00017846448641379225,3.4557139068926305e-05,2.878075807335094e-05,4.7761151034051374e-05,4.273385692593564e-05,0.00012807157907167478,0.00018229521953577507,3.795006190056704e-05,0.00017227887249920656,0.0007399940083209722,3.6978843848367915e-05,0.0003195421592018827,8.241943546295072e-05,inf,0.00016852027891985742,0.0003551035779850223,0.00013650049638219098,0.00010100641271033111,0.0010046609380320484,0.0005918133551922682,0.00017480625861972381,0.00029834683720594254,0.0001588070958966752,0.0004377394021986805,0.00038704970328660873,0.0008971153832713689,0.000115582666098018,0.00024874575330729396,9.96249565530629e-05,0.0005216377141150601
15,0.00011148027185207196,0.0001306213774697458,0.00011148027185207196,6.967052913416147e-05,0.00014685314051415116,0.0001339375654199973,0.00017276889624718986,0.0001580987917081401,0.00025088166582586514,0.0001295538793965984,0.00015400446557069534,0.00013462696617874584,0.0002526218522244011,0.00016050702281182253,0.0005917569445131946,0.00013498926598887051,0.0005420104188260087,0.000567311348949487,0.00012887067896766064,0.00026680071780818483,0.00013352931433012946,inf,0.0002480929804213084,0.0001807064246649817,0.00017615499208508602,0.00046442501193844624,0.0007158003718804533,0.0004344703555702549,0.00021214846769743571,0.00021966008470350782,0.0008926616589148209,0.0003639092286343913,0.00048467862028711485,0.0009300654093330026,0.00040049602220873,0.00019546382966443117,0.00029055458572277816,0.00029871194321085605
16,0.00017247688421155762,0.00023693680879506533,0.00016374632999835795,0.0002392851523558841,0.0002230149681471693,0.000255515728307968,0.00029035878704836095,0.0002686582074793018,0.0004611902264226133,0.0002222867943788395,0.00041264290707859877,0.0002496182612595939,0.000515825135834737,0.0002549290161443322,0.0005534529970038259,0.00041862990346450347,0.0008040217570144741,0.0007487315512554223,0.00040252392352381884,0.0003523466280424276,0.00043131109913536645,inf,0.0005045880753109538,0.00042151267123677496,0.0004207580732881851,0.000657807453142672,0.0007590339350273475,0.00030954941643261544,0.0003690995069533951,0.00045761618895946433,0.0010003400942529613,0.0005115946334016094,0.0006670355280552144,0.0007635665844547649,0.0005199115576212717,0.0004778548765130038,0.00046718997481705663,0.0005394616129692386
17,6.456476197019725e-05,0.0001507208596409057,3.938644386412824e-05,0.00013755494471282014,0.00014097260744864887,0.00015062999412880447,0.000211801125870635,0.00021505775441478845,0.00014770288700861274,0.0002458980882135338,0.00028117885328182013,0.0003010967591162025,0.00027357853591187956,3.938644386412824e-05,0.00019330591056271443,0.00038905168635985194,0.0002762663584524448,1.3339584304980147e-05,0.0002511842213044509,0.0001528885462653811,0.0002638195517127315,inf,0.00035761746549427145,0.0002625397514541202,0.00022692838762085452,0.00032973955555990777,0.00037313768391076033,0.00029175223642322734,0.00021229916451467526,0.0007343239070042411,0.0007374394982258911,0.00026485512266369044,0.0008094620308093293,0.0005298947155952346,0.0006700219297327297,0.0004081287073443697,0.00026171955590306397,0.0003392635672568095
18,2.6880640200770692e-05,1.3013528613841097e-05,2.6880640200770692e-05,0.00012973482332165532,0.00019924602737889482,0.00029788804070089573,0.00019264422243982538,0.0001823769210011238,8.325708102480486e-06,0.0002896293333342053,0.0003000968684631919,9.873276208883232e-05,0.00037786361506018007,0.0002747050192430452,4.369351753316605e-05,0.000189785872619304,0.0004574658957210095,0.0002667571471860446,0.0003134473140873081,0.0003055403041356737,0.0002861901754967268,inf,0.0003060364033034658,0.000543547695066094,0.0003725229740917522,0.0004827232742409816,0.0004003193324779904,0.00035817115746066545,0.0005600270065225978,0.0005702086658139996,0.0006153458416059712,0.0005400312661430778,0.0011915173046963086,0.0006361602804976556,0.0004564903903259111,0.0005092571965271683,0.0003112166779639558,0.0004287083536285667
19,6.981633996209138e-05,6.430038180162741e-05,3.7513951199006664e-05,1.810478582991976e-05,5.085722023780393e-05,0.000195343146732234,0.0001934219667991423,3.0912779446283726e-05,6.511290374328494e-05,0.0002135027424325357,0.0002932786291555188,7.70336788722778e-05,0.000244656747830714,0.0002449136813855472,0.00018218258713540957,0.000238107598582799,0.00039724792924081124,0.0002095732931351583,0.0002065473667664749,6.919577440498768e-05,0.00040524756115302446,inf,0.00021814599872599515,0.0003711226818301121,0.00026197405487597724,0.0004027108596378547,0.0004732966447961913,0.00038584761941594885,0.00020204728274529315,0.00048331624233288257,0.0008225416520465307,0.0004352824577388987,0.0006848856708834558,0.0007914094289321513,0.0005129423148585506,0.0003979886326294234,0.0003826319026630243,0.0003923786241203938
20,6.981633996209138e-05,6.430038180162741e-05,3.7513951199006664e-05,1.810478582991976e-05,5.085722023780393e-05,0.000195343146732234,0.0001934219667991423,3.0912779446283726e-05,6.511290374328494e-05,0.0002135027424325357,0.0002932786291555188,7.70336788722778e-05,0.000244656747830714,0.0002449136813855472,0.00018218258713540957,0.000238107598582799,0.00039724792924081124,0.0002095732931351583,0.0002065473667664749,6.919577440498768e-05,0.00040524756115302446,inf,0.00021814599872599515,0.0003711226818301121,0.00026197405487597724,0.0004027108596378547,0.0004732966447961913,0.00038584761941594885,0.00020204728274529315,0.00048331624233288257,0.0008225416520465307,0.0004352824577388987,0.0006848856708834558,0.0007914094289321513,0.0005129423148585506,0.0003979886326294234,0.0003826319026630243,0.0003923786241203938
21,6.981633996209138e-05,6.430038180162741e-05,3.7513951199006664e-05,1.810478582991976e-05,5.085722023780393e-05,0.000195343146732234,0.0001934219667991423,3.0912779446283726e-05,6.511290374328494e-05,0.0002135027424325357,0.0002932786291555188,7.70336788722778e-05,0.000244656747830714,0.0002449136813855472,0.00018218258713540957,0.000238107598582799,0.00039724792924081124,0.0002095732931351583,0.0002065473667664749,6.919577440498768e-05,0.00040524756115302446,inf,0.00021814599872599515,0.0003711226818301121,0.00026197405487597724,0.0004027108596378547,0.0004732966447961913,0.00038584761941594885,0.00020204728274529315,0.00048331624233288257,0.0008225416520465307,0.0004352824577388987,0.0006848856708834558,0.0007914094289321513,0.0005129423148585506,0.0003979886326294234,0.0003826319026630243,0.0003923786241203938
22,0.0005140308968645264,0.0003005154557330753,0.00026434503681107007,0.00028032619893825754,0.0007352510955610675,0.000673930961313461,0.0003087383776296557,0.0002937194162128989,0.0010634514184202429,0.0010270260494136326,0.0008719379716501024,0.00030360884020421466,0.0010272281056769113,0.0006698266620788443,0.001002331446950225,0.0008423237585453167,0.0011552719964620852,0.0010903708252523801,0.0010842076462300812,0.000766568310337196,0.001231449108577182,inf,0.0013832259739273592,0.0016019886111326505,0.001187559121573308,0.001024253965613299,0.0016409086870910307,0.0014588039685536674,0.0010589959302728556,0.0006755951166278032,0.0016944124413512405,0.001050885897428218,0.0017517489111591247,0.0010097770705979918,0.0010335544040094926,0.001459842859533883,0.0017261262850018291,0.0020133470082840826
23,1.9599450263513624e-05,0.00016048333966005543,1.9599450263513624e-05,0.000251253955658094,0.0009565048736591144,0.00019199953441252139,0.00019585732740829337,0.00019076057732560962,0.0006407593151097209,0.00065799844138008,0.00014341199813597743,0.0002740668609449719,0.0005102758775613901,0.0001482144604515204,0.0004075034154494086,6.502805624172642e-05,0.0006256265592300392,0.0008304872831304039,0.0006338330834917104,0.0008214665186370391,0.0008829395295095908,inf,0.0008499926137798033,0.0008913621293729131,0.000852912870541749,0.0005046082169889582,0.001269220032081202,0.000938946552924636,0.0005670762653109191,0.001107325729841986,0.0014460159417629575,0.0005620764646197925,0.00113968746088668,0.00040756955300032916,0.00052156067330249,0.0009424546053836153,0.0014455425626095908,0.0013103321085737901
24,0.0002367767108498573,0.0003361336487040772,3.795397742787738e-05,0.00025086542384026217,0.0005454446742943635,0.0002516882926289972,0.0005314244731181413,0.00024559579656825334,0.0007856990953033219,0.00024795312637113386,0.0004896334396542145,5.5397850213871106e-05,0.0009714254151543032,0.0005687808568303178,0.0005191708389383855,0.0005492913270792827,0.0013008695763686315,0.00042660484809371377,0.0007084516428943021,0.0005793413116616709,0.0005983421020015773,inf,0.0005285383446341337,0.0010249063604638356,0.0008594609046070803,0.0007964725969953234,0.0011037213883883007,0.0009698342636443375,0.0009627701576730898,0.0004708807637101329,0.0007631889685285451,0.0009554898676226337,0.001280792912283521,0.0011886240392601731,0.0007178303340714567,0.0010334581750229721,0.000984273029020342,0.0014661838032876012
25,4.9180115779183055e-05,9.686919564606293e-05,4.9180115779183055e-05,0.00021242168438001484,0.00035906049922639283,9.832050884096407e-05,4.8625726994912766e-05,5.388107112904406e-05,0.00032408302480715093,0.00010023626089546279,0.0001826003285254167,5.3690934899877074e-05,0.0003776852604916608,0.0004015243153605822,0.00025954971129040925,7.911403155569128e-05,0.0005770912426014402,0.0007078190771156692,0.0002026758811193667,0.0003284980062345674,0.00020326090608750754,inf,0.0004082392160897245,0.00040306603544633314,0.00038338722231110015,0.00024250863891129955,0.00047458263999163155,0.0005527116482014683,0.00032861138622025687,0.0009076137564660775,0.00040776890705185564,0.0003356968765119933,0.0009709862756046572,0.0003766650345937962,0.0006179875902041418,0.0006639408336532043,0.0004562451424532185,0.000722785919076675
26,0.00011668815917293646,0.00020161902543899734,0.00011668815917293646,0.00023996762348246948,0.000242671606757685,0.00031949747289364657,0.00021251813533964124,0.000122650712688082,0.0003343115732010975,0.0003375848440558066,0.0001822968490904258,0.00021616141296516964,0.00011844832144965437,0.00019664163036988805,0.00027921138874469124,0.0001328131716911242,0.0008157668671768248,0.0003452585660234747,0.00025080679967794985,0.00018232742048316202,0.0004338339927738392,inf,0.0002750151389474253,0.00044243284221589146,0.0003136772651116956,0.0003139668585961124,0.0004580001451080097,0.0005645986757648282,0.00041612273231946115,0.0004059204845022582,0.0005721772550966804,0.0004283013312992389,0.000635358696143799,0.00032797251476161506,0.0004391566819432398,0.000683357788013623,0.0004920292423075685,0.0004412142772863706
27,0.00011668815917293646,0.00020161902543899734,0.00011668815917293646,0.00023996762348246948,0.000242671606757685,0.00031949747289364657,0.00021251813533964124,0.000122650712688082,0.0003343115732010975,0.0003375848440558066,0.0001822968490904258,0.00021616141296516964,0.00011844832144965437,0.00019664163036988805,0.00027921138874469124,0.0001328131716911242,0.0008157668671768248,0.0003452585660234747,0.00025080679967794985,0.00018232742048316202,0.0004338339927738392,inf,0.0002750151389474253,0.00044243284221589146,0.0003136772651116956,0.0003139668585961124,0.0004580001451080097,0.0005645986757648282,0.00041612273231946115,0.0004059204845022582,0.0005721772550966804,0.0004283013312992389,0.000635358696143799,0.00032797251476161506,0.0004391566819432398,0.000683357788013623,0.0004920292423075685,0.0004412142772863706
28,0.0001249817531911673,8.835886831523561e-05,4.857252127349488e-05,0.00013720550555672783,0.00020636384048359458,8.82658309709632e-05,0.00017364084954971868,0.00014728821644304434,0.0002359484278827063,0.00018260473808438747,5.927382963459489e-05,0.00010459557908525244,0.0001394504023301571,4.857252127349488e-05,0.00021648548982184567,0.00025097296277875095,0.0004268200845806441,0.00021057370080915596,0.00020427715991102322,8.317765818954729e-05,0.00020148026326575398,inf,0.00014392109235605987,0.00032630452571271487,0.00025178567078833956,0.00018438131692459614,0.00019143398206148297,0.00031798691969920235,0.00021773340225676572,0.0001625897124058746,0.0008684864337441678,0.0005016949442686193,0.0004642555659170185,0.0008892975042495464,0.0003148645912485249,0.0005593041785570003,0.00047601122957091277,0.000310944169252039
29,1.2550539648992883e-05,0.00011304495052196062,1.2550539648992883e-05,2.964082323995988e-05,0.00017184751605037318,3.09395391563464e-05,7.790178336780858e-05,6.930949297707593e-06,0.00011859488699176973,6.197498266521768e-05,8.539798012125452e-05,7.793372720022231e-05,3.9623928076419084e-05,4.031436785193242e-05,0.00016027087180542913,0.0001962773703190278,3.720367349075488e-05,0.0003144717753607199,8.082723057069985e-05,0.00012019255836136145,0.000258833494742104,inf,0.00017485762839507062,0.00036454020467269156,5.163664881420184e-05,0.00020004206896575446,0.00021484929658249308,0.0003460326273022922,0.000279179836193595,0.0004213856449022789,0.00044582124100515886,0.0004902214861596358,0.0005662911775685265,0.0006008925819282451,0.00017210150697204656,0.00017775503566029916,0.0004924049706486836,0.00017806016265574351
30,9.588156220532298e-05,0.00012184585575259128,7.685582083479335e-05,0.00011819268817085202,0.00011220160300661016,0.00013900668664245907,0.00012505460719544785,0.0001763341825177185,0.00012185908376050483,9.136301504069379e-05,3.752220387276582e-05,0.00010351104630480892,0.00018728269964541754,0.0001905789064797402,0.00021410482035335231,0.00026607877442194985,5.822960905681938e-05,0.0003127352300363651,0.00014806386730616323,4.751092790260725e-05,0.0002946538898452112,inf,0.00019898539529807001,0.0002449772156616152,0.0002330859233913224,0.000356485280428939,0.00017120534105404998,0.0004896565485608303,0.0002780940866127381,0.000471673187645734,0.0006580153787155075,0.00028737022636590547,0.0004028900491687572,0.0008101587304820722,0.0001912695468124742,0.00033628489155209453,0.0004496434398144312,0.0003647599415479825
31,9.588156220532298e-05,0.00012184585575259128,7.685582083479335e-05,0.00011819268817085202,0.00011220160300661016,0.00013900668664245907,0.00012505460719544785,0.0001763341825177185,0.00012185908376050483,9.136301504069379e-05,3.752220387276582e-05,0.00010351104630480892,0.00018728269964541754,0.0001905789064797402,0.00021410482035335231,0.00026607877442194985,5.822960905681938e-05,0.0003127352300363651,0.00014806386730616323,4.751092790260725e-05,0.0002946538898452112,inf,0.00019898539529807001,0.0002449772156616152,0.0002330859233913224,0.000356485280428939,0.00017120534105404998,0.0004896565485608303,0.0002780940866127381,0.000471673187645734,0.0006580153787155075,0.00028737022636590547,0.0004028900491687572,0.0008101587304820722,0.0001912695468124742,0.00033628489155209453,0.0004496434398144312,0.0003647599415479825
32,1.1317191837608158e-05,8.272052621351404e-05,1.1317191837608158e-05,0.00010823224633455357,0.00014345648278157126,5.671139835116948e-05,1.2377936084901506e-05,3.0567575318736885e-05,0.00011393057638124014,2.79299311555771e-05,3.426201574512855e-05,9.584264683508575e-05,0.00023581019059411312,6.048285328505637e-05,5.357574151870744e-05,0.0002329920866571184,0.0003977488662157338,0.00046237076554867646,8.061049758786969e-05,0.00012674830788161204,3.946132912571245e-05,inf,0.0002039245827415385,0.00022254265818995268,6.812242946182194e-05,0.00010196259608266803,6.218798440433034e-05,0.00047118929252384006,0.00024910908893852713,0.00013445474765994624,0.0011080332190943768,0.00025231999434096615,0.00015121873758712273,0.0008463880793498339,5.280424668878636e-05,0.0004788601520578353,0.00027222345024202914,0.00038681411266281335
33,4.585757990626281e-05,7.771153343488347e-05,4.585757990626281e-05,5.355963627346407e-05,8.906286414368804e-05,7.885994187136664e-05,5.389202335460674e-05,6.905712293094656e-05,0.00010230332382428866,6.96286175698047e-05,4.639595524695264e-05,7.835130321557644e-05,0.00013304785955559414,5.849520465690383e-05,0.0003133042068276953,6.333736271230588e-05,0.00021058490036000708,0.00015650381527815624,6.093005984168727e-05,0.00011476622441634008,5.998427556036514e-05,inf,6.626270039125272e-05,0.0003567121942051484,9.808841321110279e-05,0.0003437417377979096,0.00010045375645255334,9.331098881307626e-05,0.00013674155139604437,0.00015631682239388196,0.0011316940332453875,0.0005348734052635441,0.0003982272757301955,0.0008529357273773887,9.601050102751263e-05,0.00030193972622090084,0.00022394744803900865,9.984227677689255e-05
34,5.413507659045271e-05,0.00011568016047920001,5.2944309566309185e-05,4.914741830165311e-05,7.811341865995443e-05,0.00011546847447388808,4.977759765850729e-05,5.472986162448261e-05,0.00010969083211698515,0.00028941139621217553,2.6028561762752617e-05,5.132606208940019e-05,0.00014027493881327828,5.2944309566309185e-05,0.00023002089231283763,0.00018246660229066962,0.00027647799518547126,0.00034358641327460903,6.387642637226837e-05,0.00022830972162505325,0.000181920315178662,inf,0.00017959048478517455,0.0006498246170294142,0.00024226806964523006,7.192452423155575e-05,0.000149269774708211,0.00021253886832101008,0.0003932937183450919,0.0007661515819902404,0.001111623786675257,0.0003053499676961121,0.00048428628830956037,0.00020883511829249452,0.00015878170143877486,0.0001661864375081505,0.00042132821374271163,0.00016642970640590057
